Track_ID,Object_Class,Total_Fixation_Duration_Frames,Total_Fixation_Duration_Seconds
135,car,37.0,1.48
754,car,37.0,1.48
773,car,37.0,1.48
445,car,37.0,1.48
128,car,37.0,1.48
128,car,37.0,1.48
705,car,37.0,1.48
705,car,37.0,1.48
633,car,37.0,1.48
624,car,37.0,1.48
693,car,37.0,1.48
353,car,37.0,1.48
624,car,37.0,1.48
624,car,37.0,1.48
622,car,37.0,1.48
624,car,37.0,1.48
352,car,37.0,1.48
624,car,37.0,1.48
754,car,37.0,1.48
647,car,37.0,1.48
754,car,37.0,1.48
754,car,37.0,1.48
366,car,37.0,1.48
624,car,36.0,1.44
754,car,36.0,1.44
622,car,36.0,1.44
377,car,36.0,1.44
686,car,36.0,1.44
686,car,36.0,1.44
686,car,36.0,1.44
671,car,36.0,1.44
754,car,36.0,1.44
753,car,36.0,1.44
609,car,36.0,1.44
609,car,36.0,1.44
609,car,36.0,1.44
778,car,36.0,1.44
353,car,36.0,1.44
671,car,36.0,1.44
693,car,36.0,1.44
365,car,36.0,1.44
366,car,36.0,1.44
739,car,36.0,1.44
624,car,36.0,1.44
818,car,36.0,1.44
134,car,36.0,1.44
700,car,36.0,1.44
700,car,36.0,1.44
700,car,36.0,1.44
426,car,36.0,1.44
183,car,36.0,1.44
776,car,36.0,1.44
183,car,36.0,1.44
585,car,36.0,1.44
624,car,36.0,1.44
624,car,36.0,1.44
748,car,36.0,1.44
135,car,36.0,1.44
748,car,36.0,1.44
746,car,36.0,1.44
748,car,36.0,1.44
624,car,36.0,1.44
624,car,36.0,1.44
624,car,36.0,1.44
565,car,36.0,1.44
624,car,36.0,1.44
142,car,36.0,1.44
465,car,36.0,1.44
465,car,36.0,1.44
773,car,36.0,1.44
188,car,36.0,1.44
773,car,36.0,1.44
560,car,36.0,1.44
558,car,36.0,1.44
128,car,36.0,1.44
739,car,36.0,1.44
739,car,36.0,1.44
748,car,36.0,1.44
714,car,36.0,1.44
705,car,36.0,1.44
633,car,36.0,1.44
705,car,36.0,1.44
707,car,36.0,1.44
445,car,36.0,1.44
624,car,36.0,1.44
624,car,36.0,1.44
624,car,36.0,1.44
705,car,36.0,1.44
142,car,36.0,1.44
420,car,36.0,1.44
411,car,36.0,1.44
408,car,36.0,1.44
634,car,36.0,1.44
634,car,36.0,1.44
634,car,36.0,1.44
701,car,36.0,1.44
424,car,36.0,1.44
423,car,36.0,1.44
776,car,36.0,1.44
185,car,36.0,1.44
833,car,36.0,1.44
594,car,36.0,1.44
769,traffic light,36.0,1.44
615,car,36.0,1.44
615,car,36.0,1.44
615,car,36.0,1.44
622,car,36.0,1.44
193,car,36.0,1.44
826,car,36.0,1.44
125,car,36.0,1.44
717,car,36.0,1.44
717,car,36.0,1.44
717,car,36.0,1.44
717,car,36.0,1.44
632,car,36.0,1.44
492,car,36.0,1.44
492,car,36.0,1.44
492,car,36.0,1.44
835,car,36.0,1.44
828,car,36.0,1.44
828,car,36.0,1.44
185,car,36.0,1.44
777,car,36.0,1.44
566,car,36.0,1.44
746,car,36.0,1.44
624,car,36.0,1.44
624,car,36.0,1.44
695,car,36.0,1.44
695,car,36.0,1.44
746,car,36.0,1.44
746,car,36.0,1.44
630,car,36.0,1.44
611,car,36.0,1.44
611,car,36.0,1.44
611,car,36.0,1.44
613,car,36.0,1.44
611,car,36.0,1.44
842,car,36.0,1.44
843,car,36.0,1.44
842,car,36.0,1.44
747,car,36.0,1.44
747,car,36.0,1.44
842,car,36.0,1.44
193,car,36.0,1.44
217,traffic light,36.0,1.44
722,car,36.0,1.44
722,car,36.0,1.44
720,car,36.0,1.44
491,car,36.0,1.44
520,traffic light,36.0,1.44
746,car,36.0,1.44
624,car,36.0,1.44
746,car,36.0,1.44
144,car,36.0,1.44
646,car,36.0,1.44
695,car,36.0,1.44
419,car,36.0,1.44
401,car,36.0,1.44
402,car,36.0,1.44
402,car,36.0,1.44
624,car,36.0,1.44
624,car,36.0,1.44
611,car,36.0,1.44
753,car,36.0,1.44
116,car,36.0,1.44
844,car,36.0,1.44
844,car,36.0,1.44
526,car,36.0,1.44
521,car,36.0,1.44
754,car,36.0,1.44
96,car,36.0,1.44
196,car,36.0,1.44
604,car,36.0,1.44
196,car,36.0,1.44
93,car,36.0,1.44
630,car,36.0,1.44
532,car,36.0,1.44
532,car,36.0,1.44
93,car,36.0,1.44
93,car,36.0,1.44
861,car,36.0,1.44
624,car,36.0,1.44
793,car,36.0,1.44
152,car,36.0,1.44
624,car,36.0,1.44
624,car,36.0,1.44
624,car,36.0,1.44
624,car,36.0,1.44
624,car,36.0,1.44
622,car,36.0,1.44
622,car,36.0,1.44
646,car,36.0,1.44
393,car,36.0,1.44
393,car,36.0,1.44
754,car,36.0,1.44
105,car,36.0,1.44
105,car,36.0,1.44
102,car,36.0,1.44
102,car,36.0,1.44
861,car,36.0,1.44
865,car,36.0,1.44
861,car,36.0,1.44
861,car,36.0,1.44
624,car,36.0,1.44
859,car,36.0,1.44
754,car,36.0,1.44
754,car,36.0,1.44
754,car,36.0,1.44
754,car,36.0,1.44
787,car,36.0,1.44
792,car,36.0,1.44
150,car,36.0,1.44
746,car,36.0,1.44
624,car,36.0,1.44
624,car,36.0,1.44
624,car,36.0,1.44
624,car,36.0,1.44
150,car,36.0,1.44
624,car,36.0,1.44
624,car,36.0,1.44
624,car,36.0,1.44
624,car,36.0,1.44
624,car,36.0,1.44
150,car,36.0,1.44
778,car,36.0,1.44
787,car,36.0,1.44
778,car,36.0,1.44
753,car,36.0,1.44
624,car,36.0,1.44
551,car,36.0,1.44
857,car,36.0,1.44
853,car,36.0,1.44
96,car,36.0,1.44
857,car,36.0,1.44
95,car,36.0,1.44
95,car,36.0,1.44
782,car,36.0,1.44
782,car,36.0,1.44
782,car,36.0,1.44
371,car,36.0,1.44
352,car,36.0,1.44
377,car,36.0,1.44
375,car,36.0,1.44
359,car,36.0,1.44
379,car,36.0,1.44
379,car,36.0,1.44
379,car,36.0,1.44
383,car,36.0,1.44
383,car,36.0,1.44
383,car,36.0,1.44
647,car,36.0,1.44
350,car,36.0,1.44
622,car,36.0,1.44
624,car,36.0,1.44
624,car,36.0,1.44
624,car,36.0,1.44
624,car,36.0,1.44
371,car,36.0,1.44
363,car,36.0,1.44
689,car,36.0,1.44
754,car,36.0,1.44
624,car,35.0,1.4
633,car,35.0,1.4
624,car,35.0,1.4
624,car,35.0,1.4
545,car,35.0,1.4
545,car,35.0,1.4
847,car,35.0,1.4
642,car,35.0,1.4
747,car,35.0,1.4
624,car,35.0,1.4
624,car,35.0,1.4
102,car,35.0,1.4
705,car,35.0,1.4
102,car,35.0,1.4
596,car,35.0,1.4
596,car,35.0,1.4
747,car,35.0,1.4
96,car,35.0,1.4
754,car,35.0,1.4
857,car,35.0,1.4
95,car,35.0,1.4
95,car,35.0,1.4
96,car,35.0,1.4
95,car,35.0,1.4
859,car,35.0,1.4
624,car,35.0,1.4
95,car,35.0,1.4
455,car,35.0,1.4
549,car,35.0,1.4
633,car,35.0,1.4
754,car,35.0,1.4
754,car,35.0,1.4
624,car,35.0,1.4
624,car,35.0,1.4
455,car,35.0,1.4
624,car,35.0,1.4
624,car,35.0,1.4
624,car,35.0,1.4
624,car,35.0,1.4
624,car,35.0,1.4
624,car,35.0,1.4
624,car,35.0,1.4
596,car,35.0,1.4
116,car,35.0,1.4
701,car,35.0,1.4
125,car,35.0,1.4
828,car,35.0,1.4
835,car,35.0,1.4
634,car,35.0,1.4
407,car,35.0,1.4
695,car,35.0,1.4
828,car,35.0,1.4
826,car,35.0,1.4
841,car,35.0,1.4
633,car,35.0,1.4
436,car,35.0,1.4
443,car,35.0,1.4
443,car,35.0,1.4
436,car,35.0,1.4
754,car,35.0,1.4
426,car,35.0,1.4
739,car,35.0,1.4
550,car,35.0,1.4
426,car,35.0,1.4
700,car,35.0,1.4
700,car,35.0,1.4
835,car,35.0,1.4
700,car,35.0,1.4
700,car,35.0,1.4
843,car,35.0,1.4
844,car,35.0,1.4
491,car,35.0,1.4
624,car,35.0,1.4
624,car,35.0,1.4
624,car,35.0,1.4
521,car,35.0,1.4
465,car,35.0,1.4
521,car,35.0,1.4
530,car,35.0,1.4
96,car,35.0,1.4
465,car,35.0,1.4
461,car,35.0,1.4
632,car,35.0,1.4
459,truck,35.0,1.4
720,car,35.0,1.4
613,car,35.0,1.4
613,car,35.0,1.4
624,car,35.0,1.4
526,car,35.0,1.4
718,car,35.0,1.4
478,car,35.0,1.4
717,car,35.0,1.4
632,car,35.0,1.4
633,car,35.0,1.4
467,car,35.0,1.4
467,car,35.0,1.4
480,car,35.0,1.4
624,car,35.0,1.4
483,car,35.0,1.4
722,car,35.0,1.4
624,car,35.0,1.4
624,car,35.0,1.4
624,car,35.0,1.4
624,car,35.0,1.4
624,car,35.0,1.4
624,car,35.0,1.4
479,car,35.0,1.4
365,car,35.0,1.4
731,car,35.0,1.4
731,car,35.0,1.4
731,car,35.0,1.4
731,car,35.0,1.4
731,car,35.0,1.4
731,car,35.0,1.4
731,car,35.0,1.4
630,car,35.0,1.4
630,car,35.0,1.4
861,car,35.0,1.4
624,car,35.0,1.4
624,car,35.0,1.4
545,car,35.0,1.4
624,car,35.0,1.4
754,car,35.0,1.4
96,car,35.0,1.4
630,car,35.0,1.4
729,car,35.0,1.4
720,car,35.0,1.4
622,car,35.0,1.4
622,car,35.0,1.4
624,car,35.0,1.4
624,car,35.0,1.4
624,car,35.0,1.4
865,car,35.0,1.4
624,car,35.0,1.4
865,car,35.0,1.4
624,car,35.0,1.4
624,car,35.0,1.4
624,car,35.0,1.4
753,car,35.0,1.4
624,car,35.0,1.4
624,car,35.0,1.4
624,car,35.0,1.4
865,car,35.0,1.4
366,car,35.0,1.4
624,car,35.0,1.4
790,car,35.0,1.4
365,car,35.0,1.4
145,car,35.0,1.4
819,car,35.0,1.4
819,car,35.0,1.4
366,car,35.0,1.4
647,car,35.0,1.4
352,car,35.0,1.4
624,car,35.0,1.4
783,car,35.0,1.4
783,car,35.0,1.4
624,car,35.0,1.4
792,car,35.0,1.4
609,car,35.0,1.4
609,car,35.0,1.4
352,car,35.0,1.4
647,car,35.0,1.4
746,car,35.0,1.4
689,car,35.0,1.4
624,car,35.0,1.4
371,car,35.0,1.4
565,car,35.0,1.4
820,car,35.0,1.4
142,car,35.0,1.4
624,car,35.0,1.4
184,car,35.0,1.4
184,car,35.0,1.4
185,car,35.0,1.4
185,car,35.0,1.4
622,car,35.0,1.4
624,car,35.0,1.4
624,car,35.0,1.4
746,car,35.0,1.4
671,car,35.0,1.4
184,car,35.0,1.4
624,car,35.0,1.4
820,car,35.0,1.4
624,car,35.0,1.4
624,car,35.0,1.4
782,car,35.0,1.4
624,car,35.0,1.4
787,car,35.0,1.4
144,car,35.0,1.4
609,car,35.0,1.4
609,car,35.0,1.4
609,car,35.0,1.4
609,car,35.0,1.4
144,car,35.0,1.4
783,car,35.0,1.4
783,car,35.0,1.4
777,car,35.0,1.4
778,car,35.0,1.4
609,car,35.0,1.4
622,car,35.0,1.4
622,car,35.0,1.4
624,car,35.0,1.4
393,car,35.0,1.4
394,car,35.0,1.4
393,car,35.0,1.4
646,car,35.0,1.4
172,car,35.0,1.4
646,car,35.0,1.4
373,car,35.0,1.4
172,car,35.0,1.4
689,car,35.0,1.4
172,car,35.0,1.4
778,car,35.0,1.4
392,car,35.0,1.4
145,car,35.0,1.4
366,car,35.0,1.4
793,car,35.0,1.4
646,car,35.0,1.4
624,car,35.0,1.4
188,car,35.0,1.4
624,car,35.0,1.4
624,car,35.0,1.4
624,car,35.0,1.4
183,car,35.0,1.4
624,car,35.0,1.4
359,car,35.0,1.4
624,car,35.0,1.4
776,car,35.0,1.4
624,car,35.0,1.4
183,car,35.0,1.4
353,car,35.0,1.4
773,car,35.0,1.4
134,car,35.0,1.4
624,car,35.0,1.4
377,car,35.0,1.4
773,car,35.0,1.4
776,car,35.0,1.4
124,car,35.0,1.4
564,car,35.0,1.4
124,car,35.0,1.4
128,car,35.0,1.4
642,car,35.0,1.4
124,car,35.0,1.4
739,car,35.0,1.4
624,car,35.0,1.4
144,car,35.0,1.4
746,car,35.0,1.4
350,car,35.0,1.4
560,car,35.0,1.4
705,car,34.0,1.36
718,car,34.0,1.36
401,car,34.0,1.36
634,car,34.0,1.36
465,car,34.0,1.36
172,car,34.0,1.36
793,car,34.0,1.36
467,car,34.0,1.36
717,car,34.0,1.36
401,car,34.0,1.36
152,car,34.0,1.36
468,car,34.0,1.36
793,car,34.0,1.36
152,car,34.0,1.36
777,car,34.0,1.36
634,car,34.0,1.36
474,car,34.0,1.36
478,car,34.0,1.36
701,car,34.0,1.36
478,car,34.0,1.36
474,car,34.0,1.36
411,car,34.0,1.36
407,car,34.0,1.36
420,car,34.0,1.36
492,car,34.0,1.36
492,car,34.0,1.36
497,car,34.0,1.36
642,car,34.0,1.36
701,car,34.0,1.36
615,car,34.0,1.36
615,car,34.0,1.36
615,car,34.0,1.36
615,car,34.0,1.36
615,car,34.0,1.36
642,car,34.0,1.36
144,car,34.0,1.36
634,car,34.0,1.36
634,car,34.0,1.36
622,car,34.0,1.36
701,car,34.0,1.36
634,car,34.0,1.36
483,car,34.0,1.36
372,car,34.0,1.36
367,car,34.0,1.36
455,car,34.0,1.36
705,car,34.0,1.36
705,car,34.0,1.36
705,car,34.0,1.36
377,car,34.0,1.36
371,car,34.0,1.36
632,car,34.0,1.36
707,car,34.0,1.36
707,car,34.0,1.36
371,car,34.0,1.36
1100,traffic light,34.0,1.36
408,car,34.0,1.36
632,car,34.0,1.36
693,car,34.0,1.36
359,car,34.0,1.36
689,car,34.0,1.36
465,car,34.0,1.36
352,car,34.0,1.36
445,car,34.0,1.36
446,car,34.0,1.36
445,car,34.0,1.36
446,car,34.0,1.36
446,car,34.0,1.36
632,car,34.0,1.36
359,car,34.0,1.36
693,car,34.0,1.36
622,car,34.0,1.36
701,car,34.0,1.36
419,car,34.0,1.36
622,car,34.0,1.36
419,car,34.0,1.36
759,traffic light,34.0,1.36
423,car,34.0,1.36
609,car,34.0,1.36
424,car,34.0,1.36
642,car,34.0,1.36
401,car,34.0,1.36
693,car,34.0,1.36
401,car,34.0,1.36
671,car,34.0,1.36
647,car,34.0,1.36
424,car,34.0,1.36
778,car,34.0,1.36
647,car,34.0,1.36
647,car,34.0,1.36
375,car,34.0,1.36
373,car,34.0,1.36
700,car,34.0,1.36
700,car,34.0,1.36
367,car,34.0,1.36
441,car,34.0,1.36
671,car,34.0,1.36
443,car,34.0,1.36
441,car,34.0,1.36
402,car,34.0,1.36
560,car,34.0,1.36
560,car,34.0,1.36
560,car,34.0,1.36
128,car,34.0,1.36
739,car,34.0,1.36
739,car,34.0,1.36
748,car,34.0,1.36
748,car,34.0,1.36
748,car,34.0,1.36
828,car,34.0,1.36
828,car,34.0,1.36
861,car,34.0,1.36
134,car,34.0,1.36
773,car,34.0,1.36
585,car,34.0,1.36
135,car,34.0,1.36
134,car,34.0,1.36
135,car,34.0,1.36
818,car,34.0,1.36
622,car,34.0,1.36
622,car,34.0,1.36
622,car,34.0,1.36
622,car,34.0,1.36
828,car,34.0,1.36
624,car,34.0,1.36
624,car,34.0,1.36
753,car,34.0,1.36
558,car,34.0,1.36
119,car,34.0,1.36
119,car,34.0,1.36
119,car,34.0,1.36
833,car,34.0,1.36
119,car,34.0,1.36
748,car,34.0,1.36
748,car,34.0,1.36
594,car,34.0,1.36
624,car,34.0,1.36
624,car,34.0,1.36
124,car,34.0,1.36
828,car,34.0,1.36
826,car,34.0,1.36
124,car,34.0,1.36
558,car,34.0,1.36
558,car,34.0,1.36
596,car,34.0,1.36
596,car,34.0,1.36
594,car,34.0,1.36
624,car,34.0,1.36
647,car,34.0,1.36
689,car,34.0,1.36
622,car,34.0,1.36
646,car,34.0,1.36
695,car,34.0,1.36
695,car,34.0,1.36
419,car,34.0,1.36
420,car,34.0,1.36
402,car,34.0,1.36
671,car,34.0,1.36
671,car,34.0,1.36
622,car,34.0,1.36
671,car,34.0,1.36
671,car,34.0,1.36
609,car,34.0,1.36
375,car,34.0,1.36
695,car,34.0,1.36
150,car,34.0,1.36
782,car,34.0,1.36
609,car,34.0,1.36
609,car,34.0,1.36
783,car,34.0,1.36
372,car,34.0,1.36
671,car,34.0,1.36
820,car,34.0,1.36
565,car,34.0,1.36
565,car,34.0,1.36
142,car,34.0,1.36
135,car,34.0,1.36
810,car,34.0,1.36
790,car,34.0,1.36
566,car,34.0,1.36
566,car,34.0,1.36
622,car,34.0,1.36
622,car,34.0,1.36
379,car,34.0,1.36
790,car,34.0,1.36
145,car,34.0,1.36
693,car,34.0,1.36
646,car,34.0,1.36
379,car,34.0,1.36
383,car,34.0,1.36
352,car,34.0,1.36
383,car,34.0,1.36
352,car,34.0,1.36
352,car,34.0,1.36
350,car,34.0,1.36
790,car,34.0,1.36
521,car,34.0,1.36
532,car,34.0,1.36
91,car,34.0,1.36
91,car,34.0,1.36
530,car,34.0,1.36
630,car,34.0,1.36
632,car,34.0,1.36
632,car,34.0,1.36
611,car,34.0,1.36
630,car,34.0,1.36
630,car,34.0,1.36
747,car,34.0,1.36
729,car,34.0,1.36
729,car,34.0,1.36
91,car,34.0,1.36
537,car,34.0,1.36
96,car,34.0,1.36
532,car,34.0,1.36
532,car,34.0,1.36
861,car,34.0,1.36
93,car,34.0,1.36
93,car,34.0,1.36
611,car,34.0,1.36
729,car,34.0,1.36
718,car,34.0,1.36
717,car,34.0,1.36
722,car,34.0,1.36
722,car,34.0,1.36
480,car,34.0,1.36
480,car,34.0,1.36
480,car,34.0,1.36
483,car,34.0,1.36
492,car,34.0,1.36
483,car,34.0,1.36
615,car,34.0,1.36
521,car,34.0,1.36
613,car,34.0,1.36
611,car,34.0,1.36
611,car,34.0,1.36
722,car,34.0,1.36
632,car,34.0,1.36
632,car,34.0,1.36
720,car,34.0,1.36
494,car,34.0,1.36
494,car,34.0,1.36
491,car,34.0,1.36
491,car,34.0,1.36
615,car,34.0,1.36
596,car,34.0,1.36
105,car,34.0,1.36
624,car,34.0,1.36
739,car,34.0,1.36
739,car,34.0,1.36
624,car,34.0,1.36
624,car,34.0,1.36
624,car,34.0,1.36
624,car,34.0,1.36
624,car,34.0,1.36
624,car,34.0,1.36
611,car,34.0,1.36
624,car,34.0,1.36
117,car,34.0,1.36
550,car,34.0,1.36
550,car,34.0,1.36
842,car,34.0,1.36
842,car,34.0,1.36
550,car,34.0,1.36
119,car,34.0,1.36
747,car,34.0,1.36
739,car,34.0,1.36
739,car,34.0,1.36
624,car,34.0,1.36
96,car,34.0,1.36
731,car,34.0,1.36
538,car,34.0,1.36
96,car,34.0,1.36
857,car,34.0,1.36
95,car,34.0,1.36
859,car,34.0,1.36
95,car,34.0,1.36
549,car,34.0,1.36
624,car,34.0,1.36
753,car,34.0,1.36
596,car,34.0,1.36
747,car,34.0,1.36
98,car,34.0,1.36
98,car,34.0,1.36
98,car,34.0,1.36
98,car,34.0,1.36
98,car,34.0,1.36
857,car,34.0,1.36
857,car,34.0,1.36
857,car,34.0,1.36
847,car,34.0,1.36
753,car,34.0,1.36
624,car,34.0,1.36
401,car,33.0,1.32
646,car,33.0,1.32
754,car,33.0,1.32
367,car,33.0,1.32
366,car,33.0,1.32
367,car,33.0,1.32
365,car,33.0,1.32
133,car,33.0,1.32
818,car,33.0,1.32
375,car,33.0,1.32
394,car,33.0,1.32
133,car,33.0,1.32
134,car,33.0,1.32
565,car,33.0,1.32
622,car,33.0,1.32
622,car,33.0,1.32
828,car,33.0,1.32
739,car,33.0,1.32
647,car,33.0,1.32
754,car,33.0,1.32
622,car,33.0,1.32
622,car,33.0,1.32
377,car,33.0,1.32
359,car,33.0,1.32
407,car,33.0,1.32
622,car,33.0,1.32
350,car,33.0,1.32
350,car,33.0,1.32
646,car,33.0,1.32
649,traffic light,33.0,1.32
350,car,33.0,1.32
350,car,33.0,1.32
647,car,33.0,1.32
365,car,33.0,1.32
622,car,33.0,1.32
622,car,33.0,1.32
622,car,33.0,1.32
545,car,33.0,1.32
622,car,33.0,1.32
622,car,33.0,1.32
411,car,33.0,1.32
407,car,33.0,1.32
634,car,33.0,1.32
622,car,33.0,1.32
622,car,33.0,1.32
622,car,33.0,1.32
426,car,33.0,1.32
426,car,33.0,1.32
622,car,33.0,1.32
634,car,33.0,1.32
634,car,33.0,1.32
634,car,33.0,1.32
633,car,33.0,1.32
634,car,33.0,1.32
622,car,33.0,1.32
172,car,33.0,1.32
168,car,33.0,1.32
622,car,33.0,1.32
185,car,33.0,1.32
532,car,33.0,1.32
538,car,33.0,1.32
145,car,33.0,1.32
145,car,33.0,1.32
857,car,33.0,1.32
98,car,33.0,1.32
456,car,33.0,1.32
144,car,33.0,1.32
96,car,33.0,1.32
861,car,33.0,1.32
545,car,33.0,1.32
545,car,33.0,1.32
545,car,33.0,1.32
622,car,33.0,1.32
622,car,33.0,1.32
622,car,33.0,1.32
622,car,33.0,1.32
622,car,33.0,1.32
622,car,33.0,1.32
695,car,33.0,1.32
634,car,33.0,1.32
753,car,33.0,1.32
91,car,33.0,1.32
93,car,33.0,1.32
93,car,33.0,1.32
93,car,33.0,1.32
474,car,33.0,1.32
93,car,33.0,1.32
622,car,33.0,1.32
622,car,33.0,1.32
622,car,33.0,1.32
753,car,33.0,1.32
622,car,33.0,1.32
753,car,33.0,1.32
753,car,33.0,1.32
622,car,33.0,1.32
622,car,33.0,1.32
478,car,33.0,1.32
474,car,33.0,1.32
622,car,33.0,1.32
707,car,33.0,1.32
461,car,33.0,1.32
609,car,33.0,1.32
624,car,33.0,1.32
861,car,33.0,1.32
150,car,33.0,1.32
622,car,33.0,1.32
168,car,33.0,1.32
168,car,33.0,1.32
622,car,33.0,1.32
145,car,33.0,1.32
622,car,33.0,1.32
217,traffic light,33.0,1.32
622,car,33.0,1.32
759,traffic light,33.0,1.32
426,car,33.0,1.32
105,car,33.0,1.32
98,car,33.0,1.32
144,car,33.0,1.32
810,car,33.0,1.32
459,truck,33.0,1.32
615,car,33.0,1.32
447,car,33.0,1.32
622,car,33.0,1.32
622,car,33.0,1.32
474,car,33.0,1.32
474,car,33.0,1.32
150,car,33.0,1.32
622,car,33.0,1.32
622,car,33.0,1.32
754,car,33.0,1.32
622,car,33.0,1.32
461,car,33.0,1.32
461,car,33.0,1.32
622,car,33.0,1.32
455,car,33.0,1.32
467,car,33.0,1.32
467,car,33.0,1.32
622,car,33.0,1.32
291,bus,33.0,1.32
622,car,33.0,1.32
622,car,33.0,1.32
441,car,33.0,1.32
446,car,33.0,1.32
436,car,33.0,1.32
622,car,33.0,1.32
754,car,33.0,1.32
565,car,33.0,1.32
622,car,33.0,1.32
558,car,33.0,1.32
634,car,33.0,1.32
116,car,33.0,1.32
739,car,33.0,1.32
843,car,33.0,1.32
117,car,33.0,1.32
748,car,33.0,1.32
622,car,33.0,1.32
622,car,33.0,1.32
116,car,33.0,1.32
634,car,33.0,1.32
377,car,33.0,1.32
604,car,33.0,1.32
479,car,33.0,1.32
479,car,33.0,1.32
479,car,33.0,1.32
622,car,33.0,1.32
622,car,33.0,1.32
622,car,33.0,1.32
609,car,33.0,1.32
609,car,33.0,1.32
777,car,33.0,1.32
754,car,33.0,1.32
596,car,33.0,1.32
93,car,33.0,1.32
183,car,33.0,1.32
594,car,33.0,1.32
622,car,33.0,1.32
622,car,33.0,1.32
622,car,33.0,1.32
622,car,33.0,1.32
622,car,33.0,1.32
722,car,33.0,1.32
717,car,33.0,1.32
521,car,33.0,1.32
124,car,33.0,1.32
133,car,33.0,1.32
842,car,33.0,1.32
392,car,33.0,1.32
399,truck,33.0,1.32
128,car,32.0,1.28
119,car,32.0,1.28
833,car,32.0,1.28
400,car,32.0,1.28
717,car,32.0,1.28
718,car,32.0,1.28
91,car,32.0,1.28
91,car,32.0,1.28
91,car,32.0,1.28
537,car,32.0,1.28
596,car,32.0,1.28
841,car,32.0,1.28
105,car,32.0,1.28
117,car,32.0,1.28
117,car,32.0,1.28
754,car,32.0,1.28
116,car,32.0,1.28
853,car,32.0,1.28
564,car,32.0,1.28
747,car,32.0,1.28
782,car,32.0,1.28
436,car,32.0,1.28
94,car,32.0,1.28
73,truck,32.0,1.28
73,truck,32.0,1.28
73,truck,32.0,1.28
759,traffic light,32.0,1.28
747,car,32.0,1.28
622,car,32.0,1.28
622,car,32.0,1.28
783,car,32.0,1.28
615,car,32.0,1.28
759,traffic light,32.0,1.28
778,car,32.0,1.28
622,car,32.0,1.28
622,car,32.0,1.28
622,car,32.0,1.28
94,car,32.0,1.28
622,car,32.0,1.28
622,car,32.0,1.28
622,car,32.0,1.28
707,car,32.0,1.28
707,car,32.0,1.28
460,car,32.0,1.28
460,car,32.0,1.28
460,car,32.0,1.28
497,car,32.0,1.28
467,car,32.0,1.28
468,car,32.0,1.28
91,car,32.0,1.28
861,car,32.0,1.28
537,car,32.0,1.28
622,car,32.0,1.28
2,car,32.0,1.28
423,car,32.0,1.28
622,car,32.0,1.28
622,car,32.0,1.28
695,car,32.0,1.28
2,car,32.0,1.28
622,car,32.0,1.28
857,car,32.0,1.28
145,car,32.0,1.28
96,car,32.0,1.28
95,car,32.0,1.28
532,car,32.0,1.28
534,car,32.0,1.28
776,car,32.0,1.28
753,car,32.0,1.28
622,car,32.0,1.28
622,car,32.0,1.28
2,car,32.0,1.28
420,car,32.0,1.28
411,car,32.0,1.28
622,car,32.0,1.28
622,car,32.0,1.28
534,car,32.0,1.28
624,car,32.0,1.28
538,car,32.0,1.28
622,car,32.0,1.28
647,car,32.0,1.28
686,car,32.0,1.28
622,car,32.0,1.28
647,car,32.0,1.28
379,car,32.0,1.28
371,car,32.0,1.28
353,car,32.0,1.28
810,car,32.0,1.28
417,car,32.0,1.28
384,truck,32.0,1.28
622,car,32.0,1.28
394,car,32.0,1.28
373,car,32.0,1.28
400,car,32.0,1.28
693,car,32.0,1.28
622,car,32.0,1.28
363,car,31.0,1.24
671,car,31.0,1.24
649,traffic light,31.0,1.24
649,traffic light,31.0,1.24
383,car,31.0,1.24
622,car,31.0,1.24
646,car,31.0,1.24
642,car,31.0,1.24
622,car,31.0,1.24
604,car,31.0,1.24
604,car,31.0,1.24
366,car,31.0,1.24
183,car,31.0,1.24
375,car,31.0,1.24
968,car,31.0,1.24
968,car,31.0,1.24
491,car,31.0,1.24
717,car,31.0,1.24
91,car,31.0,1.24
91,car,31.0,1.24
94,car,31.0,1.24
865,car,31.0,1.24
456,car,31.0,1.24
729,car,31.0,1.24
609,car,31.0,1.24
447,car,31.0,1.24
705,car,31.0,1.24
622,car,31.0,1.24
461,car,31.0,1.24
705,car,31.0,1.24
705,car,31.0,1.24
73,truck,31.0,1.24
753,car,31.0,1.24
91,car,31.0,1.24
91,car,31.0,1.24
722,car,31.0,1.24
481,car,31.0,1.24
481,car,31.0,1.24
492,car,31.0,1.24
200,car,31.0,1.24
91,car,31.0,1.24
534,car,31.0,1.24
91,car,31.0,1.24
185,car,31.0,1.24
720,car,31.0,1.24
494,car,31.0,1.24
753,car,31.0,1.24
455,car,31.0,1.24
407,car,31.0,1.24
426,car,31.0,1.24
2,car,31.0,1.24
609,car,31.0,1.24
609,car,31.0,1.24
622,car,31.0,1.24
857,car,31.0,1.24
424,car,31.0,1.24
747,car,31.0,1.24
754,car,31.0,1.24
754,car,31.0,1.24
622,car,31.0,1.24
622,car,31.0,1.24
116,truck,31.0,1.24
701,car,31.0,1.24
701,car,31.0,1.24
402,car,31.0,1.24
392,car,31.0,1.24
828,car,31.0,1.24
133,car,31.0,1.24
968,car,31.0,1.24
968,car,31.0,1.24
754,car,31.0,1.24
968,car,31.0,1.24
842,car,31.0,1.24
622,car,31.0,1.24
400,car,31.0,1.24
417,car,31.0,1.24
